Name	Length
Sevir.4G085900.1	1143
Sevir.4G086000.1	1941
Sevir.4G086100.1	1282
Sevir.4G086200.1	881
Sevir.4G086300.1	1051
Sevir.4G086400.2	2301
Sevir.4G086401.1	1042
Sevir.4G086700.1	2403
Sevir.4G086701.1	1001
Sevir.4G086702.1	1296
Sevir.4G086800.1	351
Sevir.4G086900.1	2105
Sevir.4G087000.1	1503
Sevir.4G087100.1	1430
Sevir.4G087200.1	2357
Sevir.4G087400.1	2195
Sevir.4G087500.1	2389
Sevir.4G087600.1	2249
Sevir.4G087700.1	999
Sevir.4G087800.1	1333
Sevir.4G087900.1	704
Sevir.4G087901.1	513
Sevir.4G087902.1	150
Sevir.4G088000.1	2676
Sevir.4G088100.1	801
Sevir.4G088200.1	282
Sevir.4G088300.1	942
Sevir.4G088400.1	1897
Sevir.4G088500.1	3041
Sevir.4G088600.1	541
Sevir.4G088700.1	2615
Sevir.4G088800.1	1515
Sevir.4G088900.1	1073
Sevir.4G089000.1	1069
Sevir.4G089100.1	1405
Sevir.4G089200.1	1210
Sevir.4G089300.1	1023
Sevir.4G089400.1	938
Sevir.4G089500.1	1000
Sevir.4G089600.1	3141
Sevir.4G089700.1	1893
Sevir.4G089800.1	1173
Sevir.4G089900.1	1098
Sevir.4G090000.1	2089
Sevir.4G090100.1	2067
Sevir.4G090200.1	960
Sevir.4G090300.1	1905
Sevir.4G090400.1	951
Sevir.4G090500.1	2124
Sevir.4G090600.1	2056
Sevir.4G090700.1	744
Sevir.4G090800.1	1093
Sevir.4G090900.1	1325
Sevir.4G091000.1	839
Sevir.4G091100.1	1989
Sevir.4G091200.1	591
Sevir.4G091300.1	1514
Sevir.4G091400.1	3590
Sevir.4G091500.1	2049
Sevir.4G091501.1	733
Sevir.4G091502.1	915
Sevir.4G091700.1	1475
Sevir.4G091800.1	417
Sevir.4G091900.1	342
Sevir.4G092000.1	204
Sevir.4G092100.1	2648
Sevir.4G092200.1	1913
Sevir.4G092201.1	198
Sevir.4G092300.1	1128
Sevir.4G092301.1	132
Sevir.4G092400.1	1518
Sevir.4G092500.1	1736
Sevir.4G092600.1	1591
Sevir.4G092700.1	1720
Sevir.4G092800.1	371
Sevir.4G092801.1	161
Sevir.4G092900.1	1262
Sevir.4G093000.1	4533
Sevir.4G093100.2	1384
Sevir.4G093200.2	2084
Sevir.4G093201.1	147
Sevir.4G093300.1	829
Sevir.4G093400.1	800
Sevir.4G093500.1	7096
Sevir.4G093600.1	1764
Sevir.4G093700.1	130
Sevir.4G093900.1	1504
Sevir.4G094000.1	2909
Sevir.4G094100.1	135
Sevir.4G094200.1	2164
Sevir.4G094201.1	474
Sevir.4G094400.1	1908
Sevir.4G094401.1	168
Sevir.4G094500.1	2104
Sevir.4G094600.1	1954
Sevir.4G094700.1	2359
Sevir.4G094800.1	1586
Sevir.4G094900.1	1257
Sevir.4G095000.1	2351
Sevir.4G095100.1	1750
Sevir.4G095101.1	1886
Sevir.4G095300.1	1011
Sevir.4G095400.2	1841
Sevir.4G095401.1	641
Sevir.4G095402.1	2861
Sevir.4G095600.1	2066
Sevir.4G095700.1	4692
Sevir.4G095800.1	1589
Sevir.4G096000.1	2417
Sevir.4G096100.1	3556
Sevir.4G096200.1	2601
Sevir.4G096201.1	5092
Sevir.4G096202.1	2041
Sevir.4G096203.1	1007
Sevir.4G096300.1	1014
Sevir.4G096400.2	2387
Sevir.4G096500.1	1059
Sevir.4G096600.1	4074
Sevir.4G096900.4	1516
Sevir.4G097000.1	2809
Sevir.4G097001.1	294
Sevir.4G097100.1	1902
Sevir.4G097200.2	3186
Sevir.4G097300.1	2137
Sevir.4G097400.1	1680
Sevir.4G097401.1	495
Sevir.4G097500.1	462
Sevir.4G097600.1	480
Sevir.4G097700.1	402
Sevir.4G097800.1	1404
Sevir.4G097900.1	756
Sevir.4G098100.1	6305
Sevir.4G098300.1	2417
Sevir.4G098400.1	1013
Sevir.4G098500.1	2737
Sevir.4G098600.1	3680
Sevir.4G098700.1	1307
Sevir.4G098701.1	228
Sevir.4G098702.1	494
Sevir.4G098800.1	1008
Sevir.4G098900.1	1737
Sevir.4G099000.1	999
Sevir.4G099100.1	3174
Sevir.4G099200.1	2433
Sevir.4G099300.1	5273
Sevir.4G099400.1	779
Sevir.4G099401.1	251
Sevir.4G099500.1	916
Sevir.4G099600.1	1560
Sevir.4G099700.1	1565
Sevir.4G099800.1	2078
Sevir.4G099900.1	1898
Sevir.4G100000.1	2363
Sevir.4G100100.1	2791
Sevir.4G100200.1	2381
Sevir.4G100400.1	711
Sevir.4G100500.1	1414
Sevir.4G100600.1	1990
Sevir.4G100700.1	4499
Sevir.4G100800.1	885
Sevir.4G100900.1	1878
Sevir.4G101000.1	2589
Sevir.4G101100.1	2250
Sevir.4G101200.1	2719
Sevir.4G101201.1	317
Sevir.4G101202.1	1193
Sevir.4G101400.1	367
Sevir.4G101500.1	2429
Sevir.4G101600.1	1380
Sevir.4G101700.1	2753
Sevir.4G101800.1	2461
Sevir.4G101900.1	1327
Sevir.4G102000.1	1658
Sevir.4G102300.2	1289
Sevir.4G102400.1	1448
Sevir.4G102500.1	1859
Sevir.4G102600.1	1584
Sevir.4G102700.1	1464
Sevir.4G102800.1	243
Sevir.4G102900.1	759
Sevir.4G103000.1	372
Sevir.4G103100.1	1657
Sevir.4G103200.1	1694
Sevir.4G103300.1	507
Sevir.4G103301.1	2113
Sevir.4G103400.1	816
Sevir.4G103500.1	417
Sevir.4G103600.1	1749
Sevir.4G103700.1	918
Sevir.4G103800.1	1317
Sevir.4G103900.1	1422
Sevir.4G104000.1	1999
Sevir.4G104100.7	1881
Sevir.4G104200.2	1168
Sevir.4G104300.1	1920
Sevir.4G104301.1	686
Sevir.4G104400.1	2240
Sevir.4G104500.2	2143
Sevir.4G104600.1	5276
Sevir.4G104601.1	7236
Sevir.4G104800.1	1799
Sevir.4G104900.1	2537
Sevir.4G105000.1	1400
Sevir.4G105100.1	2374
Sevir.4G105200.1	1756
Sevir.4G105300.1	1074
Sevir.4G105400.1	2108
Sevir.4G105500.1	1650
Sevir.4G105501.1	1807
Sevir.4G105600.1	1361
Sevir.4G105700.1	1727
Sevir.4G105800.1	1788
Sevir.4G106000.3	1735
Sevir.4G106001.1	930
Sevir.4G106100.1	1599
Sevir.4G106200.1	342
Sevir.4G106300.1	2440
Sevir.4G106400.1	993
Sevir.4G106500.1	2735
Sevir.4G106600.1	3010
Sevir.4G106700.1	830
Sevir.4G106800.1	1281
Sevir.4G106801.1	612
Sevir.4G106900.1	1766
Sevir.4G107000.1	1080
Sevir.4G107100.1	1285
Sevir.4G107200.1	1080
Sevir.4G107201.1	267
Sevir.4G107202.1	1837
Sevir.4G107400.1	2587
Sevir.4G107500.1	1405
Sevir.4G107600.1	120
Sevir.4G107800.1	798
Sevir.4G107801.1	632
Sevir.4G107900.1	445
Sevir.4G107901.1	551
Sevir.4G108000.1	3012
Sevir.4G108100.1	4615
Sevir.4G108200.1	3389
Sevir.4G108300.1	1950
Sevir.4G108400.1	752
Sevir.4G108500.1	2034
Sevir.4G108600.1	2285
Sevir.4G108700.1	2217
Sevir.4G108800.1	3713
Sevir.4G108900.1	2679
Sevir.4G108901.1	126
Sevir.4G108902.1	2444
Sevir.4G109000.1	312
Sevir.4G109100.1	2079
Sevir.4G109101.1	1199
Sevir.4G109200.1	795
Sevir.4G109300.3	3319
Sevir.4G109400.1	881
Sevir.4G109401.1	975
Sevir.4G109402.1	1350
Sevir.4G109500.1	369
Sevir.4G109600.1	749
Sevir.4G109700.1	2398
Sevir.4G109800.1	775
Sevir.4G109801.1	635
Sevir.4G109900.1	234
Sevir.4G110000.1	237
Sevir.4G110100.1	1164
Sevir.4G110200.1	4054
Sevir.4G110300.1	3506
Sevir.4G110400.1	2568
Sevir.4G110500.1	2783
Sevir.4G110600.1	2520
Sevir.4G110700.1	1235
Sevir.4G110800.1	765
Sevir.4G110900.1	552
Sevir.4G111000.2	4166
Sevir.4G111100.1	2717
Sevir.4G111200.1	1612
Sevir.4G111300.1	990
Sevir.4G111400.1	1434
Sevir.4G111500.1	1840
Sevir.4G111600.2	2111
Sevir.4G111700.1	1797
Sevir.4G111800.1	1348
Sevir.4G111900.2	1810
Sevir.4G112000.1	1464
Sevir.4G112100.1	1823
Sevir.4G112200.1	2810
Sevir.4G112300.1	13040
Sevir.4G112400.1	1190
Sevir.4G112500.1	1760
Sevir.4G112600.2	224
Sevir.4G112700.1	1546
Sevir.4G112800.1	1313
Sevir.4G112900.1	1474
Sevir.4G113000.1	1441
Sevir.4G113100.1	2208
Sevir.4G113101.1	1391
Sevir.4G113200.2	3310
Sevir.4G113201.1	896
Sevir.4G113300.1	1517
Sevir.4G113400.1	1707
Sevir.4G113500.1	1970
Sevir.4G113600.1	3196
Sevir.4G113700.1	2250
Sevir.4G113800.1	1354
Sevir.4G113801.1	1270
Sevir.4G113900.1	1326
Sevir.4G114000.1	1240
Sevir.4G114100.1	639
Sevir.4G114101.1	920
Sevir.4G114102.1	2053
Sevir.4G114300.1	1608
Sevir.4G114400.1	1481
Sevir.4G114500.1	423
Sevir.4G114600.1	450
Sevir.4G114700.1	342
Sevir.4G114800.1	420
Sevir.4G114900.1	2310
Sevir.4G114901.1	278
Sevir.4G115100.1	993
Sevir.4G115200.1	1326
Sevir.4G115300.1	4768
Sevir.4G115500.1	5585
Sevir.4G115600.1	1038
Sevir.4G115700.1	270
Sevir.4G115800.1	444
Sevir.4G115801.1	105
Sevir.4G116000.1	751
Sevir.4G116001.1	1138
Sevir.4G116100.1	1774
Sevir.4G116200.1	1597
Sevir.4G116201.1	243
Sevir.4G116300.1	1301
Sevir.4G116400.1	1179
Sevir.4G116600.1	1726
Sevir.4G116700.1	2152
Sevir.4G116701.1	700
Sevir.4G116800.1	756
Sevir.4G116801.1	321
Sevir.4G117000.1	2209
Sevir.4G117100.1	858
Sevir.4G117200.2	1709
Sevir.4G117300.1	2266
Sevir.4G117301.1	1408
Sevir.4G117302.1	114
Sevir.4G117600.1	591
Sevir.4G117700.1	1830
Sevir.4G117800.1	3805
Sevir.4G117900.1	348
Sevir.4G118000.2	1138
Sevir.4G118100.1	1110
Sevir.4G118200.1	2648
Sevir.4G118300.1	471
Sevir.4G118400.1	1120
Sevir.4G118500.1	2112
Sevir.4G118600.1	1110
Sevir.4G118700.1	901
Sevir.4G118800.1	1978
Sevir.4G118900.1	1688
Sevir.4G118901.1	303
Sevir.4G118902.1	1565
Sevir.4G118903.1	1691
Sevir.4G118904.1	782
Sevir.4G119100.1	1614
Sevir.4G119200.1	1664
Sevir.4G119201.1	1421
Sevir.4G119500.1	114
Sevir.4G119600.1	432
Sevir.4G119601.1	2694
Sevir.4G119700.1	3186
Sevir.4G120000.2	812
Sevir.4G120200.1	555
Sevir.4G120300.1	1581
Sevir.4G120301.1	1420
Sevir.4G121100.5	2200
Sevir.4G121200.1	114
Sevir.4G121300.1	2734
Sevir.4G121400.1	1542
Sevir.4G121500.2	3911
Sevir.4G121600.1	1413
Sevir.4G121601.1	695
Sevir.4G121700.1	450
Sevir.4G121800.1	327
Sevir.4G121900.1	717
Sevir.4G122000.1	1532
Sevir.4G122200.1	1632
Sevir.4G122201.1	554
Sevir.4G122300.2	1690
Sevir.4G122400.1	759
Sevir.4G122500.1	473
Sevir.4G122600.5	1106
Sevir.4G122601.1	1155
Sevir.4G122700.1	2484
Sevir.4G122800.1	540
Sevir.4G122900.2	819
Sevir.4G123000.1	1470
Sevir.4G123100.1	228
Sevir.4G123200.1	2093
Sevir.4G123300.1	444
Sevir.4G123400.1	1256
Sevir.4G123500.1	801
Sevir.4G123700.1	5816
Sevir.4G123800.1	974
Sevir.4G123900.1	1269
Sevir.4G124000.1	663
Sevir.4G124001.1	165
Sevir.4G124100.1	764
Sevir.4G124200.1	141
Sevir.4G124300.1	1161
Sevir.4G124400.1	1614
Sevir.4G124401.1	648
Sevir.4G124500.2	436
Sevir.4G124600.1	546
Sevir.4G124700.1	2842
Sevir.4G124701.1	611
Sevir.4G124900.1	3606
Sevir.4G125000.1	2097
Sevir.4G125100.1	2981
Sevir.4G125200.1	1815
Sevir.4G125300.1	984
Sevir.4G125400.1	1697
Sevir.4G125401.1	1881
Sevir.4G125500.1	345
Sevir.4G125501.1	1022
Sevir.4G125600.1	286
Sevir.4G125700.1	2680
Sevir.4G125800.1	327
Sevir.4G125801.1	500
Sevir.4G125802.1	885
Sevir.4G125900.6	4060
Sevir.4G125901.1	1457
Sevir.4G126000.1	519
Sevir.4G126100.1	771
Sevir.4G126200.1	693
Sevir.4G126300.1	1565
Sevir.4G126400.1	3018
Sevir.4G126500.1	234
Sevir.4G126600.1	3360
Sevir.4G126700.1	1765
Sevir.4G126800.1	2695
Sevir.4G126900.1	1743
Sevir.4G127000.1	504
Sevir.4G127100.1	228
Sevir.4G127200.1	590
Sevir.4G127300.2	956
Sevir.4G127400.1	2528
Sevir.4G127500.1	4101
Sevir.4G127600.1	1241
Sevir.4G127601.1	1026
Sevir.4G127700.1	2040
Sevir.4G127701.1	895
Sevir.4G127800.1	1154
Sevir.4G127801.1	1598
Sevir.4G128000.1	1951
Sevir.4G128200.1	2892
Sevir.4G128300.1	2225
Sevir.4G128400.1	1029
Sevir.4G128500.1	291
Sevir.4G128600.1	858
Sevir.4G128700.1	2739
Sevir.4G128800.1	1249
Sevir.4G128900.1	351
Sevir.4G129000.1	2621
Sevir.4G129001.1	1687
Sevir.4G129002.1	628
Sevir.4G129100.1	1280
Sevir.4G129200.1	1929
Sevir.4G129300.1	1199
Sevir.4G129400.1	723
Sevir.4G129500.1	2993
Sevir.4G129600.1	645
Sevir.4G129601.1	358
Sevir.4G129602.1	339
Sevir.4G129800.1	483
Sevir.4G129900.1	7242
Sevir.4G130000.1	2533
Sevir.4G130100.1	822
Sevir.4G130200.1	1209
Sevir.4G130300.1	1264
Sevir.4G130500.1	2348
Sevir.4G130600.1	3576
Sevir.4G130700.1	318
Sevir.4G131100.1	5296
Sevir.4G131200.1	645
Sevir.4G131400.1	1604
Sevir.4G131500.1	777
Sevir.4G131600.1	2888
Sevir.4G131601.1	1302
Sevir.4G131800.1	456
Sevir.4G131900.1	695
Sevir.4G132000.1	2537
Sevir.4G132100.1	345
Sevir.4G132300.1	963
Sevir.4G132400.1	1715
Sevir.4G132600.1	2647
Sevir.4G132700.1	2824
Sevir.4G132800.1	943
Sevir.4G132900.1	603
Sevir.4G133000.1	1527
Sevir.4G133200.1	1482
Sevir.4G133300.1	1079
Sevir.4G133301.1	1937
Sevir.4G133302.1	603
Sevir.4G133500.3	2750
Sevir.4G133501.1	171
Sevir.4G133502.1	1981
Sevir.4G133700.1	945
Sevir.4G133800.1	817
Sevir.4G133801.1	150
Sevir.4G133900.1	1596
Sevir.4G134000.1	2318
Sevir.4G134100.1	3255
Sevir.4G134200.1	3566
Sevir.4G134300.1	576
Sevir.4G134500.1	495
Sevir.4G134501.1	267
Sevir.4G134600.1	8122
Sevir.4G134700.1	2130
Sevir.4G134800.1	807
Sevir.4G134900.1	333
Sevir.4G135000.1	1057
Sevir.4G135001.1	363
Sevir.4G135200.1	1920
Sevir.4G135300.1	1116
Sevir.4G135400.1	1793
Sevir.4G135500.1	2127
Sevir.4G135600.1	1458
Sevir.4G135601.1	280
Sevir.4G135800.1	3592
Sevir.4G135900.1	1480
Sevir.4G136000.1	685
Sevir.4G136100.1	474
Sevir.4G136200.1	3078
Sevir.4G136300.1	2620
Sevir.4G136500.1	2082
Sevir.4G136501.1	2160
Sevir.4G136600.1	1676
Sevir.4G136700.1	2334
Sevir.4G136800.1	1270
Sevir.4G136900.1	2755
Sevir.4G136901.1	345
Sevir.4G137000.1	711
Sevir.4G137100.1	1536
Sevir.4G137200.1	1323
Sevir.4G137300.1	1899
Sevir.4G137500.1	1044
Sevir.4G137600.1	1080
Sevir.4G137601.1	645
Sevir.4G137602.1	780
Sevir.4G137603.1	1000
Sevir.4G138000.1	372
Sevir.4G138100.2	2205
Sevir.4G138200.1	1145
Sevir.4G138400.1	2083
Sevir.4G138500.1	1459
Sevir.4G138501.1	654
Sevir.4G138600.2	4223
Sevir.4G138700.1	858
Sevir.4G138701.1	251
Sevir.4G138800.1	2157
Sevir.4G138900.1	1761
Sevir.4G139000.1	1003
Sevir.4G139100.1	1915
Sevir.4G139200.2	1214
Sevir.4G139300.1	1177
Sevir.4G139400.1	1111
Sevir.4G139500.1	753
Sevir.4G139600.1	1571
Sevir.4G139700.1	2179
Sevir.4G139800.1	988
Sevir.4G139900.2	1784
Sevir.4G140000.1	1581
Sevir.4G140001.1	1036
Sevir.4G140100.1	567
Sevir.4G140200.1	1323
Sevir.4G140300.1	705
Sevir.4G140500.1	579
Sevir.4G140600.1	447
Sevir.4G140700.1	970
Sevir.4G140800.1	1121
Sevir.4G140900.1	564
Sevir.4G141000.1	597
Sevir.4G141100.1	994
Sevir.4G141200.1	1293
Sevir.4G141300.1	846
Sevir.4G141400.1	357
Sevir.4G141401.1	1814
Sevir.4G141600.1	1395
Sevir.4G141700.1	1124
Sevir.4G141800.1	2541
Sevir.4G141900.1	4871
Sevir.4G142000.1	1056
Sevir.4G142100.1	599
Sevir.4G142200.3	795
Sevir.4G142300.1	1014
Sevir.4G142400.1	1085
Sevir.4G142401.1	108
Sevir.4G142402.1	330
Sevir.4G142403.1	627
Sevir.4G142404.1	96
Sevir.4G142500.1	1779
Sevir.4G142501.1	717
Sevir.4G142502.1	536
Sevir.4G142600.1	2899
Sevir.4G142700.1	680
Sevir.4G142800.1	909
Sevir.4G142900.1	1437
Sevir.4G143000.1	1958
Sevir.4G143100.1	458
Sevir.4G143101.1	567
Sevir.4G143102.1	239
Sevir.4G143200.1	1818
Sevir.4G143300.1	1340
Sevir.4G143400.5	713
Sevir.4G143401.1	207
Sevir.4G143500.1	3190
Sevir.4G143600.1	1854
Sevir.4G143700.1	2932
Sevir.4G143800.1	2800
Sevir.4G143900.1	797
Sevir.4G144000.1	126
Sevir.4G144001.1	96
Sevir.4G144002.1	1159
Sevir.4G144100.1	1937
Sevir.4G144101.1	126
Sevir.4G144102.1	135
Sevir.4G144200.1	3073
Sevir.4G144300.1	141
Sevir.4G144500.1	1251
Sevir.4G144600.7	2738
Sevir.4G144700.1	315
Sevir.4G144800.1	1827
Sevir.4G144900.1	1741
Sevir.4G145000.1	1593
Sevir.4G145100.1	1901
Sevir.4G145200.1	1481
Sevir.4G145300.1	2095
Sevir.4G145301.1	754
Sevir.4G145400.7	357
Sevir.4G145500.1	879
Sevir.4G145600.1	372
Sevir.4G145700.6	4852
Sevir.4G145800.1	1315
Sevir.4G145900.1	1938
Sevir.4G146000.1	2578
Sevir.4G146100.1	1345
Sevir.4G146200.1	552
Sevir.4G146300.1	2046
Sevir.4G146400.1	2001
Sevir.4G146500.1	1941
Sevir.4G146600.1	1946
Sevir.4G146700.1	1839
Sevir.4G146800.2	1915
Sevir.4G146900.1	399
Sevir.4G147000.2	784
Sevir.4G147001.1	590
Sevir.4G147002.1	1152
Sevir.4G147100.1	741
Sevir.4G147101.1	441
Sevir.4G147200.1	2167
Sevir.4G147300.1	1131
Sevir.4G147400.1	1317
Sevir.4G147500.1	823
Sevir.4G147501.1	784
Sevir.4G147600.1	1303
Sevir.4G147601.1	1299
Sevir.4G147602.1	1848
Sevir.4G147603.1	513
Sevir.4G147604.1	3496
Sevir.4G148000.1	2276
Sevir.4G148100.2	2649
Sevir.4G148200.1	1124
Sevir.4G148201.1	1540
Sevir.4G148400.1	948
Sevir.4G148401.1	246
Sevir.4G148500.1	1986
Sevir.4G148501.1	194
Sevir.4G148600.1	1632
Sevir.4G148700.1	983
Sevir.4G148800.1	1289
Sevir.4G148900.1	543
Sevir.4G149100.1	408
Sevir.4G149200.1	228
Sevir.4G149400.1	1626
Sevir.4G149500.1	1320
Sevir.4G149600.1	1292
Sevir.4G149700.2	2149
Sevir.4G149800.1	1499
Sevir.4G149801.1	4465
Sevir.4G150000.1	5934
Sevir.4G150100.1	1152
Sevir.4G150200.1	930
Sevir.4G150300.1	701
Sevir.4G150400.1	2398
Sevir.4G150500.1	2009
Sevir.4G150501.1	1029
Sevir.4G150700.1	2049
Sevir.4G150800.1	1098
Sevir.4G150900.1	2089
Sevir.4G151000.1	3665
Sevir.4G151100.1	778
Sevir.4G151200.1	465
Sevir.4G151300.1	3754
Sevir.4G151500.1	2133
Sevir.4G151600.1	195
Sevir.4G151700.1	563
Sevir.4G151701.1	625
Sevir.4G151800.1	697
Sevir.4G151900.1	2197
Sevir.4G152000.1	330
Sevir.4G152100.1	705
Sevir.4G152200.1	3500
Sevir.4G152300.1	309
Sevir.4G152400.1	357
Sevir.4G152500.1	711
Sevir.4G152600.1	1753
Sevir.4G152700.1	1909
Sevir.4G152800.1	396
Sevir.4G152801.1	105
Sevir.4G152850.1	456
Sevir.4G152900.1	1652
Sevir.4G153100.1	366
Sevir.4G153300.1	1053
Sevir.4G153400.1	1042
Sevir.4G153500.1	2856
Sevir.4G153600.1	3871
Sevir.4G153700.1	3040
Sevir.4G153800.1	1323
Sevir.4G153900.1	1213
Sevir.4G154000.2	2211
Sevir.4G154100.1	1948
Sevir.4G154200.1	1178
Sevir.4G154300.1	1875
Sevir.4G154400.1	2190
Sevir.4G154500.1	2994
Sevir.4G154600.1	1591
Sevir.4G154700.1	2126
Sevir.4G154800.1	528
Sevir.4G154900.1	1457
Sevir.4G155000.1	1904
Sevir.4G155100.1	803
Sevir.4G155200.1	2385
Sevir.4G155300.1	1787
Sevir.4G155400.1	501
Sevir.4G155500.1	375
Sevir.4G155600.1	960
Sevir.4G155700.1	2509
Sevir.4G155800.1	1689
Sevir.4G155900.1	1460
Sevir.4G156000.1	2391
Sevir.4G156100.1	2113
Sevir.4G156200.1	1286
Sevir.4G156300.1	2093
Sevir.4G156400.1	1393
Sevir.4G156500.5	2764
Sevir.4G156600.1	775
Sevir.4G156700.1	2023
Sevir.4G156800.1	2225
Sevir.4G157000.1	561
Sevir.4G157100.1	3406
Sevir.4G157200.1	2238
Sevir.4G157300.1	282
Sevir.4G157400.1	483
Sevir.4G157500.1	3458
Sevir.4G157600.1	1731
Sevir.4G157700.1	839
Sevir.4G157800.1	1946
Sevir.4G157900.1	1398
Sevir.4G158000.1	1257
Sevir.4G158100.1	3448
Sevir.4G158200.1	1857
Sevir.4G158300.1	3380
Sevir.4G158400.1	1489
Sevir.4G158500.3	312
Sevir.4G158600.2	1067
Sevir.4G158700.1	1536
Sevir.4G158800.1	522
Sevir.4G158900.1	699
Sevir.4G159100.1	1944
Sevir.4G159101.1	364
Sevir.4G159200.1	3594
Sevir.4G159300.1	1648
Sevir.4G159400.9	2029
Sevir.4G159600.1	3274
Sevir.4G159601.1	1195
Sevir.4G159700.1	1728
Sevir.4G159900.1	2367
Sevir.4G160100.1	1458
Sevir.4G160200.1	1203
Sevir.4G160201.1	535
Sevir.4G160202.1	701
Sevir.4G160203.1	136
Sevir.4G160300.1	6114
Sevir.4G160400.1	1004
Sevir.4G160600.1	498
Sevir.4G160800.1	342
Sevir.4G160900.1	3827
Sevir.4G161000.2	3119
Sevir.4G161200.1	2040
Sevir.4G161300.1	912
Sevir.4G161400.1	1774
Sevir.4G161500.1	513
Sevir.4G161501.1	910
Sevir.4G161600.1	2063
Sevir.4G161700.1	1467
Sevir.4G161701.1	1859
Sevir.4G161800.1	1033
Sevir.4G161900.2	1032
Sevir.4G161901.1	157
Sevir.4G162100.1	1164
Sevir.4G162500.1	1352
Sevir.4G162501.1	510
Sevir.4G162600.1	2076
Sevir.4G162700.1	2733
Sevir.4G162800.1	1734
Sevir.4G162900.1	3427
Sevir.4G163000.1	630
Sevir.4G163100.1	435
Sevir.4G163200.1	935
Sevir.4G163400.1	846
Sevir.4G163401.1	333
Sevir.4G163402.1	917
Sevir.4G163500.1	926
Sevir.4G163600.1	1776
Sevir.4G163700.1	369
Sevir.4G163701.1	2237
Sevir.4G163900.1	727
Sevir.4G164200.1	531
Sevir.4G164300.1	832
Sevir.4G164400.1	276
Sevir.4G164600.1	1014
Sevir.4G164700.1	2214
Sevir.4G164800.1	3780
Sevir.4G164900.1	1542
Sevir.4G165000.1	994
Sevir.4G165001.1	351
Sevir.4G165200.1	2208
Sevir.4G165300.1	1032
Sevir.4G165400.1	1209
Sevir.4G165401.1	2448
Sevir.4G165500.1	2637
Sevir.4G165600.1	1018
Sevir.4G165700.1	10106
Sevir.4G165800.1	1457
Sevir.4G165900.1	4720
Sevir.4G166000.1	5874
Sevir.4G166100.1	1506
Sevir.4G166300.1	1650
Sevir.4G166400.1	1916
Sevir.4G166500.1	1080
Sevir.4G166700.2	342
Sevir.4G166800.1	815
Sevir.4G166900.1	3269
Sevir.4G167000.2	3264
Sevir.4G167200.1	569
Sevir.4G167201.1	348
Sevir.4G167300.1	1224
Sevir.4G167400.3	3114
Sevir.4G167500.1	1856
Sevir.4G167600.1	1191
Sevir.4G167700.1	696
Sevir.4G167800.2	1151
Sevir.4G167900.2	1558
Sevir.4G168000.1	1606
Sevir.4G168001.1	978
Sevir.4G168100.1	2909
Sevir.4G168200.1	3165
Sevir.4G168201.1	183
Sevir.4G168202.1	153
Sevir.4G168300.2	3369
Sevir.4G168301.1	317
Sevir.4G168400.1	1707
Sevir.4G168500.1	1161
Sevir.4G168600.1	651
Sevir.4G168700.1	282
Sevir.4G168800.1	958
Sevir.4G168900.1	324
Sevir.4G169000.1	330
Sevir.4G169100.1	1143
Sevir.4G169200.1	840
Sevir.4G169300.1	2920
Sevir.4G169400.1	957
Sevir.4G169500.1	1509
Sevir.4G169600.1	261
Sevir.4G169700.1	1722
Sevir.4G169800.1	114
Sevir.4G169801.1	162
Sevir.4G169900.1	468
Sevir.4G170000.1	1213
Sevir.4G170200.1	3555
Sevir.4G170201.1	522
Sevir.4G170202.1	330
Sevir.4G170203.1	96
Sevir.4G170300.2	1092
Sevir.4G170400.1	2778
Sevir.4G170500.1	699
Sevir.4G170600.1	480
Sevir.4G170601.1	520
Sevir.4G170700.1	1300
Sevir.4G170800.1	558
Sevir.4G171000.1	2366
Sevir.4G171001.1	1717
Sevir.4G171100.1	1420
Sevir.4G171200.1	1406
Sevir.4G171400.1	1780
Sevir.4G171401.1	1184
Sevir.4G171402.1	405
Sevir.4G171500.1	1038
Sevir.4G171600.1	1203
Sevir.4G171700.1	861
Sevir.4G171800.1	907
Sevir.4G171900.1	327
Sevir.4G172000.2	2820
Sevir.4G172100.1	243
Sevir.4G172200.1	1893
Sevir.4G172300.1	1865
Sevir.4G172400.1	1184
Sevir.4G172600.1	2399
Sevir.4G172800.1	624
Sevir.4G172900.1	204
Sevir.4G173000.1	498
Sevir.4G173100.1	291
Sevir.4G173200.1	2474
Sevir.4G173300.1	1613
Sevir.4G173500.1	1590
Sevir.4G173501.1	477
Sevir.4G173600.1	480
Sevir.4G173700.2	3563
Sevir.4G173800.1	2018
Sevir.4G173900.2	686
Sevir.4G174000.1	990
Sevir.4G174200.1	288
Sevir.4G174300.1	3121
Sevir.4G174400.1	554
Sevir.4G174500.1	411
Sevir.4G174600.1	264
Sevir.4G174700.2	1121
Sevir.4G174800.1	1276
Sevir.4G174900.1	2587
Sevir.4G175200.1	1210
Sevir.4G175300.1	1865
Sevir.4G175400.1	2101
Sevir.4G175500.1	4285
Sevir.4G175600.1	1013
Sevir.4G175700.1	282
Sevir.4G175800.1	1734
Sevir.4G175900.1	962
Sevir.4G176100.1	282
Sevir.4G176200.1	168
Sevir.4G176300.1	513
Sevir.4G176400.1	1290
Sevir.4G176600.1	714
Sevir.4G176601.1	1138
Sevir.4G176602.1	489
Sevir.4G176700.1	2193
Sevir.4G176800.1	2198
Sevir.4G177000.1	2018
Sevir.4G177001.1	1741
